"country","iso3c","date","gdp_grwth","gdp","gdp_for20_grwth","gdp_forc20","gdp_dollars","gdp_forc20_dollars","gap_dollars","gap_relative"
"Armenia","ARM",2020,-7.199999999999999,92.80000000000001,5.1,105.09999999999998,11941035996.715,13523737966.107178,"-$1,582,701,969","-11.70%"
"Aruba","ABW",2020,-18.6,81.41090022355243,1,101.00000000000001,2752412117.66957,3414697824.5082974,"-$662,285,707","-19.395%"
"Australia","AUS",2020,-0.1,99.949114663916,2.3,102.26299999999999,1491020027693.27,1525538086102.171,"-$34,518,058,409","-2.263%"
"Austria","AUT",2020,-6.5,93.54603153310867,1.7000000000000002,101.69999999999999,387488567518.429,421264127091.0218,"-$33,775,559,573","-8.02%"
"Azerbaijan","AZE",2020,-4.3,95.69999989769275,2.3,102.29999999999998,51307185983.705,54845612661.903076,"-$3,538,426,678","-6.452%"
"Bahamas, The","BHS",2020,-23.799999999999997,76.17739241012414,-0.6,99.44300000000001,9579129439.06867,12504725334.792456,"-$2,925,595,896","-23.4%"
"Bahrain","BHR",2020,-4.9,95.06414502058503,2.1,102.10000000000001,33258424204.4726,35719935318.845566,"-$2,461,511,114","-6.89%"
"Bangladesh","BGD",2020,3.4000000000000004,103.4480214548274,7.199999999999999,107.20000000000002,266759891218.313,276435063101.62195,"-$9,675,171,883","-3.500%"
"Barbados","BRB",2020,-13.3,86.68897847417661,0.6,100.60000000000001,4169888153.51001,4839032084.892629,"-$669,143,931","-13.83%"
"Belarus","BLR",2020,-0.7000000000000001,99.30039238635428,0.8999999999999999,100.89999999999999,58600611434.1156,59544595460.378,"-$943,984,026","-1.59%"
"Belgium","BEL",2020,-5.4,94.63861336665151,1.3,101.3,468610314043.125,501594678153.8114,"-$32,984,364,111","-6.576%"
"Belize","BLZ",2020,-13.4,86.5970409051348,2.1,102.1,1990450226.24434,2346788827.6018076,"-$356,338,601","-15.18%"
"Benin","BEN",2020,3.8,103.8485230924365,6.7,106.7,14725520536.3954,15129854469.233408,"-$404,333,933","-2.67%"
"Bermuda","BMU",2020,-6.800000000000001,93.16204480863408,NA,NA,6373022721.95909,NA,NA,NA
"Bhutan","BTN",2020,-10,89.99030073994138,5.6000000000000005,105.6,2223610397.35509,2609317404.541996,"-$385,707,007","-14.8%"
"Bolivia","BOL",2020,-8.7,91.2621155660086,3,102.99999999999999,34855949753.6257,39339026959.40391,"-$4,483,077,206","-11.396%"
"Bosnia and Herzegovina","BIH",2020,-3.1,96.88070948464197,3.4000000000000004,103.40000000000002,17830360816.558,19030200317.890568,"-$1,199,839,501","-6.305%"
"Botswana","BWA",2020,-8.7,91.27359137399519,4.1000000000000005,104.09999999999998,14797010398.2463,16876390632.485914,"-$2,079,380,234","-12.321%"
"Brazil","BRA",2020,-3.9,96.1213236660276,2,102.00000000000001,1749105698451.8,1856079113745.4868,"-$106,973,415,294","-5.76%"
"British Virgin Islands","VGB",2020,NA,NA,NA,NA,NA,NA,NA,NA
"Brunei Darussalam","BRN",2020,1.0999999999999999,101.13357334952468,4.7,104.702,13429361905.6174,13903207448.059202,"-$473,845,542","-3.41%"
"Bulgaria","BGR",2020,-4,96.04138540189311,3,103,55170276014.5092,59167601609.61232,"-$3,997,325,595","-7%"
"Burkina Faso","BFA",2020,1.9,101.93032488957196,6,106,15291209207.4632,15901726770.194206,"-$610,517,563","-3.84%"
"Burundi","BDI",2020,0.3,100.3271568912635,2,102,3218331132.28914,3271993203.6873865,"-$53,662,071","-1.640%"
"Cabo Verde","CPV",2020,-14.799999999999999,85.21659498988555,5,105,1632003277.60234,2010879972.0123136,"-$378,876,694","-18.84%"
"Cambodia","KHM",2020,-3.1,96.90399326938827,6.800000000000001,106.8,23024448758.5057,25375746080.68504,"-$2,351,297,322","-9.27%"
"Cameroon","CMR",2020,0.3,100.25993291591176,4.2,104.20000000000002,37599546920.5223,39077153506.61917,"-$1,477,606,586","-3.781%"
"Canada","CAN",2020,-5.2,94.7669756971944,1.7999999999999998,101.761,1607402450990.09,1726032508812.5093,"-$118,630,057,822","-6.873%"
"Cayman Islands","CYM",2020,-5.7,94.31602438472932,NA,NA,5123472698.90796,NA,NA,NA
"Central African Republic","CAF",2020,0.8999999999999999,100.89999999685732,5,104.969,2004791522.88005,2085638863.9420264,"-$80,847,341","-3.88%"
"Chad","TCD",2020,-1.6,98.39999326294493,5.5,105.5,10357639640.7284,11104990415.770102,"-$747,350,775","-6.7%"
"Channel Islands","CHI",2020,NA,NA,NA,NA,NA,NA,NA,NA
"Chile","CHL",2020,-6,94.02177593825645,2.5,102.49999999999999,246412987238.941,268632781501.35977,"-$22,219,794,262","-8.27%"
"China","CHN",2020,2.1999999999999997,102.2397018569232,5.8999999999999995,105.89999999999999,14616539906901.3,15139828736071.686,"-$523,288,829,170","-3.46%"
"Colombia","COL",2020,-7.000000000000001,92.95184879213444,3.5999999999999996,103.60000000000002,298741646109.87,332964163049.56256,"-$34,222,516,940","-10.28%"
"Comoros","COM",2020,-0.2,99.80444317285003,4.8,104.8,1090706651.56557,1145300283.736933,"-$54,593,632","-4.767%"
"Congo, Dem. Rep.","COD",2020,1.7000000000000002,101.73542276360065,3.9,103.89999999999999,45259706747.5848,46222676461.48256,"-$962,969,714","-2.08%"
"Congo, Rep.","COG",2020,-6.2,93.76068036802424,4.6,104.60000000000002,9045462946.7046,10091174898.811573,"-$1,045,711,952","-10.36%"
"Costa Rica","CRI",2020,-4.1000000000000005,95.94909182932733,2.5,102.49999999999999,61774415011.1398,65992052847.20015,"-$4,217,637,836","-6.391%"
"Cote d'Ivoire","CIV",2020,2,101.97882118304406,7.000000000000001,107,61046143153.121,64051900596.68986,"-$3,005,757,444","-4.693%"
"Croatia","HRV",2020,-8.6,91.41965697893777,2.6,102.6,52297419557.6084,58693233205.270424,"-$6,395,813,648","-10.90%"
"Cuba","CUB",2020,-10.9,89.05165902583823,NA,NA,81054474018.3486,NA,NA,NA
"Curacao","CUW",2020,-18.4,81.56152815060555,NA,NA,2285297113.28628,NA,NA,NA
"Cyprus","CYP",2020,-4.3999999999999995,95.62752581424787,2.9000000000000004,102.885,23918440580.3503,25733686385.334568,"-$1,815,245,805","-7.0540%"
"Denmark","DNK",2020,-2,98.00539243149629,1.9,101.90500000000002,325968427772.869,338938621723.4197,"-$12,970,193,951","-3.827%"
"Djibouti","DJI",2020,1.2,101.20202203296502,7.5,107.49999999999999,3065136606.43585,3255885392.136963,"-$190,748,786","-5.9%"
"Dominica","DMA",2020,-16.6,83.39508846221705,4.9,104.935,472745391.132996,594849631.2347713,"-$122,104,240","-20.5%"
"Dominican Republic","DOM",2020,-6.7,93.27976062716587,5,105.00000000000001,83287065054.8355,93751761067.56517,"-$10,464,696,013","-11%"
"Ecuador","ECU",2020,-7.8,92.2123929090657,0.2,100.20000000000002,93781977159.7812,101905544525.6343,"-$8,123,567,366","-7.972%"
"Egypt, Arab Rep.","EGY",2020,3.5999999999999996,103.56966947504861,5.800000000000001,105.80000000000001,412246049856.462,421123600141.65436,"-$8,877,550,285","-2.11%"
"El Salvador","SLV",2020,-8.200000000000001,91.82278256237237,2.5,102.49999999999999,23671706843.75,26424269487.10937,"-$2,752,562,643","-10.417%"
"Equatorial Guinea","GNQ",2020,-4.2,95.75851867868323,-2.3,97.7,9625001537.21392,9820146167.268707,"-$195,144,630","-2.0%"
"Eritrea","ERI",2020,NA,NA,NA,NA,NA,NA,NA,NA
"Estonia","EST",2020,-0.6,99.44899874225283,2.9000000000000004,102.89999999999999,26747463292.8629,27675632813.2464,"-$928,169,520","-3.3537%"
"Eswatini","SWZ",2020,-1.6,98.44035741000522,2.6,102.60000000000001,4336136540.79741,4519361985.174966,"-$183,225,444","-4.054%"
"Ethiopia","ETH",2020,6.1,106.05953088643372,6.3,106.3,95071785237.7134,95287341800.43059,"-$215,556,563","-0.226%"
"Faroe Islands","FRO",2020,NA,NA,NA,NA,NA,NA,NA,NA
"Fiji","FJI",2020,-17,82.99976498022585,1.7000000000000002,101.7,4329275480.64859,5304681482.975972,"-$975,406,002","-18.39%"
"Finland","FIN",2020,-2.1999999999999997,97.79486062717784,1.5,101.465,249126695922.266,258476161626.92188,"-$9,349,465,705","-3.62%"
"France","FRA",2020,-7.8,92.21541350832116,1.3,101.26299999999999,2413104454442.24,2649862827412.628,"-$236,758,372,970","-8.93%"
"French Polynesia","PYF",2020,-10,90.00000000000001,NA,NA,5327316262.81954,NA,NA,NA
"Gabon","GAB",2020,-1.7999999999999998,98.1622389364911,3,103,15176119308.2143,15924048857.090471,"-$747,929,549","-4.70%"
"Gambia, The","GMB",2020,0.6,100.59148728787439,6.3,106.3,1687449970.54799,1783211847.2998648,"-$95,761,877","-5%"
"Georgia","GEO",2020,-6.800000000000001,93.23956018294506,4.3,104.3,16557390869.4311,18521493068.963947,"-$1,964,102,200","-10.6044%"
"Germany","DEU",2020,-3.6999999999999997,96.30321129461979,1.2,101.247,3463685430302.1,3641496000470.2227,"-$177,810,570,168","-4.88%"
"Ghana","GHA",2020,0.5,100.51394164832061,6.800000000000001,106.8,62786746873.6125,66713377827.36185,"-$3,926,630,954","-5.89%"
"Gibraltar","GIB",2020,NA,NA,NA,NA,NA,NA,NA,NA
"Greece","GRC",2020,-9,90.99595635797839,2.1999999999999997,102.22000000000001,185552328472.832,208439581005.95175,"-$22,887,252,533","-10.98%"
"Greenland","GRL",2020,0.4,100.35653166001144,NA,NA,2703236955.7834,NA,NA,NA
"Grenada","GRD",2020,-13.8,86.24407054693582,2.9000000000000004,102.89999999999998,978818749.518433,1167853612.273931,"-$189,034,863","-16.19%"
"Guam","GUM",2020,-11.4,88.6078188572439,NA,NA,5286113011.82893,NA,NA,NA
"Guatemala","GTM",2020,-1.7999999999999998,98.23591707436044,3,103.00000000000001,69535565809.4126,72907786598.54158,"-$3,372,220,789","-4.6253%"
"Guinea","GIN",2020,4.9,104.92026637243323,6,106,12669446068.0109,12799827236.82834,"-$130,381,169","-1.02%"
"Guinea-Bissau","GNB",2020,-2.4,97.60000000078273,4.9,104.89999999999998,1218759824.0375,1309917064.9642255,"-$91,157,241","-7%"
"Guyana","GUY",2020,43.5,143.47955593994013,86.7,186.7,7275908034.11422,9467634751.655836,"-$2,191,726,718","-23.1%"
"Haiti","HTI",2020,-3.3000000000000003,96.65662738824034,-1.4000000000000001,98.60000000000001,14956795315.4134,15257515784.987803,"-$300,720,470","-1.97%"
"Honduras","HND",2020,-9,91.03523981595428,3.5000000000000004,103.49999999999999,22176498033.542,25212956555.197018,"-$3,036,458,522","-12%"
"Hong Kong SAR, China","HKG",2020,-6.5,93.45499176067305,1.5,101.46399999999998,310076159670.46,336649406008.9677,"-$26,573,246,339","-7.89%"
"Hungary","HUN",2020,-4.5,95.45273617676796,3,103.00000000000001,140673383870.477,151796157124.57352,"-$11,122,773,254","-7.327%"
"Iceland","ISL",2020,-6.800000000000001,93.15770397442084,1.6,101.63100000000001,19416606631.8892,21182672655.25744,"-$1,766,066,023","-8.34%"
"India","IND",2020,-6.6000000000000005,93.40391947767849,5.800000000000001,105.80000000000001,2508593750079.03,2841521214982.7227,"-$332,927,464,904","-12%"
"Indonesia","IDN",2020,-2.1,97.93499505907081,5.1,105.09999999999998,1027661515658.56,1102846078978.9045,"-$75,184,563,320","-6.82%"
"Iran, Islamic Rep.","IRN",2020,3.3000000000000003,103.33028845926599,0,100,448766282566.191,434302748262.529,"$14,463,534,304","3.33%"
"Iraq","IRQ",2020,-11.3,88.67580073838128,5.1,105.1,178917080452.31,212055431120.55396,"-$33,138,350,668","-15.627%"
"Ireland","IRL",2020,6.2,106.18453803881614,3.5000000000000004,103.50100000000002,394216789047.752,384253984966.39996,"$9,962,804,081","2.6%"
"Isle of Man","IMN",2020,NA,NA,NA,NA,NA,NA,NA,NA
"Israel","ISR",2020,-1.9,98.14271072188745,3.1,103.06900000000002,351802608893.272,369461397889.9819,"-$17,658,788,997","-4.7796%"
"Italy","ITA",2020,-9,90.96004658877142,0.5,100.53700000000002,1744757062415.98,1928458123786.507,"-$183,701,061,371","-9.53%"
"Jamaica","JAM",2020,-10,90.00000000000007,1.0999999999999999,101.1,13440715454.4634,15098403693.847208,"-$1,657,688,239","-11%"
"Japan","JPN",2020,-4.5,95.4930954577336,0.7000000000000001,100.69999999999999,4363130661935.36,4601036918437.3125,"-$237,906,256,502","-5.17%"
"Jordan","JOR",2020,-1.6,98.4305266392019,2.1999999999999997,102.20000000000002,41238673866.8076,42817940867.43404,"-$1,579,267,001","-4%"
"Kazakhstan","KAZ",2020,-2.5,97.50000000000016,3.6999999999999997,103.69999999999999,205829297738.039,218917930004.45752,"-$13,088,632,266","-5.979%"
"Kenya","KEN",2020,-0.3,99.7498442950316,6,106.00000000000001,84054150946.0459,89320841182.75308,"-$5,266,690,237","-5.896%"
"Kiribati","KIR",2020,-0.5,99.45299620416324,2.3,102.34799999999998,176049976.4036,181174662.12849382,"-$5,124,686","-2.829%"
"Korea, Dem. People's Rep.","PRK",2020,NA,NA,NA,NA,NA,NA,NA,NA
"Korea, Rep.","KOR",2020,-0.7000000000000001,99.29058464060198,2.1999999999999997,102.218,1626230918329.23,1674177593086.7297,"-$47,946,674,757","-2.864%"
"Kosovo","XKX",2020,-5.3,94.65972469770212,4.2,104.19999999999999,7144367590.23064,7864412296.564648,"-$720,044,706","-9.2%"
"Kuwait","KWT",2020,-8.9,91.14472107650916,2.1999999999999997,102.20000000000002,104326525025.932,116980673501.65195,"-$12,654,148,476","-10.82%"
"Kyrgyz Republic","KGZ",2020,-8.4,91.60163570438267,4,104,7255421236.2525,8237449067.016583,"-$982,027,831","-11.922%"
"Lao PDR","LAO",2020,0.5,100.5030318297084,5.800000000000001,105.8,18584865505.7243,19564372683.17715,"-$979,507,177","-5.0%"
"Latvia","LVA",2020,-2.1999999999999997,97.79701466174878,2.8000000000000003,102.79400000000001,30077290109.2039,31614103663.37884,"-$1,536,813,554","-4.861%"
"Lebanon","LBN",2020,-21.4,78.60010007553711,0.3,100.29999999999998,36656689491.8247,46776861002.67846,"-$10,120,171,511","-21.6%"
"Lesotho","LSO",2020,-8.4,91.64360426620665,0.7000000000000001,100.69999999999999,2191922057.45494,2408531975.0688243,"-$216,609,918","-8.993%"
"Liberia","LBR",2020,-3,97.01750872350512,1.4000000000000001,101.4,3115556299.79146,3256292734.739276,"-$140,736,435","-4.3220%"
"Libya","LBY",2020,-23.9,76.07021755242043,-0,99.964,46364963764.8326,60928276359.84924,"-$14,563,312,595","-23.9%"
"Liechtenstein","LIE",2020,NA,NA,NA,NA,NA,NA,NA,NA
"Lithuania","LTU",2020,-0,99.97823702599632,2.7,102.718,48187587206.6015,49508100261.86664,"-$1,320,513,055","-2.67%"
"Luxembourg","LUX",2020,-0.8,99.2025644107774,2.8000000000000003,102.77400000000002,65644422263.398,68007716269.93869,"-$2,363,294,007","-3.475%"
"Macao SAR, China","MAC",2020,-54.2,45.76409997952523,-1.0999999999999999,98.93599999999999,23373547288.5061,50530552891.245346,"-$27,157,005,603","-53.7%"
"Madagascar","MDG",2020,-7.1,92.86232837847388,5.3,105.3,12245161250.7074,13885237450.048523,"-$1,640,076,199","-12%"
"Malawi","MWI",2020,0.8,100.7999983309027,4.8,104.8,7537262760.22512,7836360618.563898,"-$299,097,858","-3.8%"
"Malaysia","MYS",2020,-5.5,94.46554378237468,4.5,104.5,344422938490.553,381008732191.072,"-$36,585,793,701","-9.60%"
"Maldives","MDV",2020,-33.5,66.50720421351188,5.5,105.49999999999999,3608046923.80234,5723424326.169655,"-$2,115,377,402","-37.0%"
"Mali","MLI",2020,-1.2,98.76454955292272,5,105,15830713922.9713,16830178130.071741,"-$999,464,207","-5.94%"
"Malta","MLT",2020,-8.3,91.67571676802794,4.3,104.31600000000002,13112282258.9593,14920208800.621325,"-$1,807,926,542","-12.117%"
"Marshall Islands","MHL",2020,-1.7999999999999998,98.15840357599551,2.3,102.302,218847400,228085684.96600002,"-$9,238,285","-4.05%"
"Mauritania","MRT",2020,-0.8999999999999999,99.06148384947585,5.7,105.69999999999999,7252436596.82511,7738452105.6563015,"-$486,015,509","-6.28%"
"Mauritius","MUS",2020,-14.6,85.40260156931238,3.9,103.9,11846495742.3929,14412335046.206633,"-$2,565,839,304","-17.80%"
"Mexico","MEX",2020,-8,92.01208765985234,1.2,101.2,1152513209905.93,1267597984230.622,"-$115,084,774,325","-9%"
"Micronesia, Fed. Sts.","FSM",2020,-1.7999999999999998,98.23458484774868,0.8,100.77799999999999,326589258.966469,335045059.6511795,"-$8,455,801","-2.52%"
"Moldova","MDA",2020,-7.3999999999999995,92.61981784629512,3.5999999999999996,103.6,8479779801.96162,9485067104.549103,"-$1,005,287,303","-10.60%"
"Monaco","MCO",2020,-13,87.0348652931854,NA,NA,6162649848.34116,NA,NA,NA
"Mongolia","MNG",2020,-4.6,95.44224802662339,5.5,105.5,13528524724.6473,14954167446.392918,"-$1,425,642,722","-9.53%"
"Montenegro","MNE",2020,-15.299999999999999,84.6931062429594,3.1,103.1,4048124144.75079,4927928822.5244665,"-$879,804,678","-17.853%"
"Morocco","MAR",2020,-7.199999999999999,92.81292041850743,3.5000000000000004,103.5,114765545450.071,127980392175.1584,"-$13,214,846,725","-10.326%"
"Mozambique","MOZ",2020,-1.2,98.76609428929936,3.6999999999999997,103.69999999999999,17959222232.3238,18856383447.10522,"-$897,161,215","-4.758%"
"Myanmar","MMR",2020,3.2,103.17377440041072,6.7,106.7,86343026585.1156,89294018660.95886,"-$2,950,992,076","-3.3%"
"Namibia","NAM",2020,-8,91.96378633836542,0.8999999999999999,100.9,10342532537.5003,11347526831.857155,"-$1,004,994,294","-9%"
"Nauru","NRU",2020,1.0999999999999999,101.14942528735627,0.7000000000000001,100.73399999999998,90650121.4347125,90277817.26552011,"$372,304","0.412%"
"Nepal","NPL",2020,-2.4,97.63037937347153,6.4,106.39999999999999,29880062111.1893,32564030059.422424,"-$2,683,967,948","-8.24%"
"Netherlands","NLD",2020,-3.9,96.11391608180384,1.6,101.63899999999998,807597591789.77,854022133091.093,"-$46,424,541,301","-5.436%"
"New Caledonia","NCL",2020,NA,NA,NA,NA,NA,NA,NA,NA
"New Zealand","NZL",2020,-1.3,98.7473354705763,2.7,102.69900000000001,199618427796.858,207606745221.17188,"-$7,988,317,424","-3.85%"
"Nicaragua","NIC",2020,-1.7999999999999998,98.21002455582875,-0.5,99.5,12745084492.6969,12912489460.813171,"-$167,404,968","-1.3%"
"Niger","NER",2020,3.5999999999999996,103.55022750616209,6,106,12645676156.6119,12944845268.65085,"-$299,169,112","-2.3%"
"Nigeria","NGA",2020,-1.7999999999999998,98.20574691766414,2.1,102.1,500232410862.672,520068639077.70197,"-$19,836,228,215","-3.81%"
"North Macedonia","MKD",2020,-6.1,93.88911328897298,3.2,103.2,10501957282.7753,11543425575.302568,"-$1,041,468,293","-9.02%"
"Northern Mariana Islands","MNP",2020,NA,NA,NA,NA,NA,NA,NA,NA
"Norway","NOR",2020,-0.7000000000000001,99.28281733075518,2.4,102.441,403552919293.169,416389922413.1443,"-$12,837,003,120","-3.08%"
"Oman","OMN",2020,-3.4000000000000004,96.62028560007761,3.6999999999999997,103.69999999999999,80246616464.6549,86126573479.90729,"-$5,879,957,015","-6.83%"
"Pakistan","PAK",2020,-1.3,98.72591255661293,2.4,102.39999999999999,320278700685.871,332197880991.2392,"-$11,919,180,305","-3.59%"
"Palau","PLW",2020,-9.1,90.89279311581213,1.7999999999999998,101.80000000000001,245547016.592446,275012852.3089964,"-$29,465,836","-10.7%"
"Panama","PAN",2020,-17.9,82.0551064027506,4.2,104.19999999999999,52520633092.8844,66694812890.95133,"-$14,174,179,798","-21.25%"
"Papua New Guinea","PNG",2020,-3.2,96.8326188237033,2.9000000000000004,102.89999999999999,23936886990.1421,25436735071.371296,"-$1,499,848,081","-5.90%"
"Paraguay","PRY",2020,-0.8,99.18021460902823,3.1,103.1,40343536418.7875,41937987542.91428,"-$1,594,451,124","-3.80%"
"Peru","PER",2020,-11,89.04730106749834,3.2,103.19999999999999,191469666109.311,221900824680.83966,"-$30,431,158,572","-13.71%"
"Philippines","PHL",2020,-9.5,90.48170525930102,6.1,106.1,358510944430.631,420394499585.0954,"-$61,883,555,154","-14.720%"
"Poland","POL",2020,-2,97.97992926642353,3.5999999999999996,103.60000000000001,559958349913.782,592077229340.7614,"-$32,118,879,427","-5.42%"
"Portugal","PRT",2020,-8.3,91.69948395778837,1.6,101.6,203905156212.017,225920179449.18192,"-$22,015,023,237","-9.745%"
"Puerto Rico","PRI",2020,-4.3999999999999995,95.64657366338076,-0.7000000000000001,99.307,92193492135.2885,95721767887.90033,"-$3,528,275,753","-3.69%"
"Qatar","QAT",2020,-3.5999999999999996,96.35955020150784,1.5,101.49999999999999,161416823761.21,170027854815.6448,"-$8,611,031,054","-5.064%"
"Romania","ROU",2020,-3.6999999999999997,96.32248920878222,3.4000000000000004,103.4,209968716122.827,225396638162.47006,"-$15,427,922,040","-6.84%"
"Russian Federation","RUS",2020,-2.7,97.33624248888611,1.6,101.60000000000001,1422617966849.71,1484934919780.1008,"-$62,316,952,930","-4.20%"
"Rwanda","RWA",2020,-3.4000000000000004,96.64114668036096,8.1,108.10000000000001,10807279943.5566,12088711713.681261,"-$1,281,431,770","-10.60%"
"Samoa","WSM",2020,-3.1,96.89155598946861,4.3999999999999995,104.399,907782067.617315,978119704.130678,"-$70,337,637","-7.19%"
"San Marino","SMR",2020,-6.6000000000000005,93.35208918219392,0.7000000000000001,100.699,1408416997.36628,1519260944.8834825,"-$110,843,948","-7.296%"
"Sao Tome and Principe","STP",2020,3,103.02456766902816,3.5000000000000004,103.49999999999997,370633944.436221,372344326.37838733,"-$1,710,382","-0.46%"
"Saudi Arabia","SAU",2020,-4.1000000000000005,95.86232962447377,1.9,101.9,651027175187.614,692030638223.5182,"-$41,003,463,036","-5.925%"
"Senegal","SEN",2020,1.3,101.32550514087383,6.800000000000001,106.8,22859676610.5224,24094757372.385876,"-$1,235,080,762","-5.13%"
"Serbia","SRB",2020,-0.8999999999999999,99.09678149847927,3.9,103.9,45203666159.9796,47394686719.406265,"-$2,191,020,559","-4.62%"
"Seychelles","SYC",2020,-7.7,92.30732753066393,3.3000000000000003,103.3,1531237483.84046,1713589119.218885,"-$182,351,635","-10.64%"
"Sierra Leone","SLE",2020,-2,98.0310521795416,4.9,104.89999999999999,4976753933.906,5325470614.255939,"-$348,716,680","-6.55%"
"Singapore","SGP",2020,-4.1000000000000005,95.85689437873874,1,100.99299999999998,335362889147.512,353331958887.1112,"-$17,969,069,740","-5.086%"
"Sint Maarten (Dutch part)","SXM",2020,NA,NA,NA,NA,NA,NA,NA,NA
"Slovak Republic","SVK",2020,-3.4000000000000004,96.62531823409961,2.7,102.69999999999999,96139533846.4664,102183675112.0544,"-$6,044,141,266","-5.91%"
"Slovenia","SVN",2020,-4.3,95.67863009548924,2.9000000000000004,102.93599999999999,48205866431.4746,51862354864.800766,"-$3,656,488,433","-7.05%"
"Solomon Islands","SLB",2020,-3.4000000000000004,96.61795251534495,2.8000000000000003,102.8,1437357546.29561,1529326092.2261965,"-$91,968,546","-6.014%"
"Somalia","SOM",2020,2.5,102.48937434554446,3.2,103.19999999999999,7018182533.58429,7066844168.879301,"-$48,661,635","-0.69%"
"South Africa","ZAF",2020,-6.3,93.65752885171703,0.8999999999999999,100.89999999999999,336715285679.696,362753243029.4146,"-$26,037,957,350","-7.178%"
"South Sudan","SSD",2020,NA,NA,NA,NA,NA,NA,NA,NA
"Spain","ESP",2020,-11.3,88.67456167771304,1.7999999999999998,101.847,1173978918108.98,1348371264661.0845,"-$174,392,346,552","-12.93%"
"Sri Lanka","LKA",2020,-3.5000000000000004,96.5277031809711,3.3000000000000003,103.3,93831930692.5154,100415094538.8663,"-$6,583,163,846","-6.56%"
"St. Kitts and Nevis","KNA",2020,-14.499999999999998,85.46792700887855,3.5000000000000004,103.49999999999999,902739029.733911,1093199435.7105882,"-$190,460,406","-17.422%"
"St. Lucia","LCA",2020,-24.4,75.63538121797758,3.2,103.2,1498670934.61652,2044847767.8283114,"-$546,176,833","-26.71%"
"St. Martin (French part)","MAF",2020,NA,NA,NA,NA,NA,NA,NA,NA
"St. Vincent and the Grenadines","VCT",2020,-5.3,94.68735376976902,2.3,102.3,815975935.995509,881578531.1236732,"-$65,602,595","-7.44%"
"Sudan","SDN",2020,-3.5999999999999996,96.37019907574233,-1.4000000000000001,98.6,81244322707.0479,83124143103.81268,"-$1,879,820,397","-2.261%"
"Suriname","SUR",2020,-16,84.02480360656223,2.5,102.49999999999999,4416576774.46583,5387684349.760174,"-$971,107,575","-18.02%"
"Sweden","SWE",2020,-2.1999999999999997,97.82978682114128,1.5,101.462,537888988025.757,557859669088.7963,"-$19,970,681,063","-3.58%"
"Switzerland","CHE",2020,-2.4,97.62443672032347,1.3,101.25999999999999,729361717205.744,756523366130.5055,"-$27,161,648,925","-3.5903%"
"Syrian Arab Republic","SYR",2020,-3.9,96.12631831361116,NA,NA,15096250725.9744,NA,NA,NA
"Tajikistan","TJK",2020,4.3999999999999995,104.40004970247548,5.5,105.5,11425168167.0003,11545542794.793812,"-$120,374,628","-1%"
"Tanzania","TZA",2020,2,101.996343506277,5.800000000000001,105.8,61522715270.8575,63817025707.9475,"-$2,294,310,437","-3.595%"
"Thailand","THA",2020,-6.2,93.80451084041918,2.7,102.7,431857370046.306,472810438500.2029,"-$40,953,068,454","-8.66%"
"Timor-Leste","TLS",2020,31.900000000000002,131.91448716590247,4.6,104.6,2585667331.05522,2050273693.5044181,"$535,393,638","26.11%"
"Togo","TGO",2020,1.7999999999999998,101.75282496719058,5.5,105.5,5187639195.4239,5378680496.523736,"-$191,041,301","-3.552%"
"Tonga","TON",2020,0.5,100.48864532331368,3.6999999999999997,103.68200000000002,488137409.112216,503649568.4535899,"-$15,512,159","-3.1%"
"Trinidad and Tobago","TTO",2020,-7.7,92.3216688394766,1.5,101.49200000000002,21857597913.9171,24028717801.196228,"-$2,171,119,887","-9.04%"
"Tunisia","TUN",2020,-8.6,91.37886451319284,2.1999999999999997,102.20000000000002,45037824611.1901,50371228618.17886,"-$5,333,404,007","-10.588%"
"Turkiye","TUR",2020,1.9,101.94003224549068,3,103,1015719678024.54,1026281084398.5724,"-$10,561,406,374","-1%"
"Turkmenistan","TKM",2020,NA,NA,5.2,105.2,NA,48086947117.060104,NA,NA
"Turks and Caicos Islands","TCA",2020,-26.8,73.21712307257974,NA,NA,802388490.184892,NA,NA,NA
"Tuvalu","TUV",2020,1.5,101.5151515151516,4.3999999999999995,104.38000000000001,46535494.1224665,47848767.44017929,"-$1,313,273","-2.74%"
"Uganda","UGA",2020,3,102.95130642159398,6.5,106.49999999999999,40768765939.9636,42174050272.13348,"-$1,405,284,332","-3.332%"
"Ukraine","UKR",2020,-3.8,96.2471959000502,3.6999999999999997,103.7,98118346734.0677,105716041503.05965,"-$7,597,694,769","-7.187%"
"United Arab Emirates","ARE",2020,-5,95.04294756347251,2.6,102.6,383342656303.629,413822987870.67773,"-$30,480,331,567","-7.37%"
"United Kingdom","GBR",2020,-11,88.96914154480217,1.4000000000000001,101.44800000000002,2824026234231.55,3220125634977.086,"-$396,099,400,746","-12.30%"
"United States","USA",2020,-2.8000000000000003,97.23219748859422,1.7999999999999998,101.8,19377380521000,20287696750546,"-$910,316,229,546","-4.487%"
"Uruguay","URY",2020,-6.1,93.87852372001002,2.5,102.49999999999999,52115108173.4899,56901177991.61897,"-$4,786,069,818","-8.41%"
"Uzbekistan","UZB",2020,1.9,101.88624525878946,5.7,105.69999999999999,108163900036.816,112212636797.55794,"-$4,048,736,761","-3.608%"
